# Ic =  nan A, n =  nan , Tavg = 79.76 K, 77Kafterstep10
#idx    t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
    0   34.94       -2.05759400e-01       -1.39099293e-06  79.7406  76.9907
    1   35.27       -1.06583900e-01       -1.54668633e-06  79.7376  76.9931
    2   35.52       -1.11173400e-01       -1.60786053e-06  79.7376  76.9931
    3   35.76       -1.25575700e-01       -1.48873513e-06  79.7376  76.9931
    4   36.28       -3.75032200e-02       -1.71198673e-06  79.7376  76.9931
    5   36.52       -4.68974100e-02       -1.65874443e-06  79.7563  77.0158
    6   36.77       -1.94788200e-02       -1.78028533e-06  79.7563  77.0158
    7   37.05        1.28008700e-02       -1.71669313e-06  79.7563  77.0158
    8   37.35        8.90724300e-02       -1.84121073e-06  79.4177  76.8193
    9   37.60        1.56822100e-01       -1.91093813e-06  79.4177  76.8193
   10   37.85        1.29348600e-01       -1.66506393e-06  79.4177  76.8193
   11   38.11        1.80534000e-01       -1.88459673e-06  79.7482  77.0116
   12   38.36        2.17637300e-01       -1.80092383e-06  79.7482  77.0116
   13   38.61        2.03097000e-01       -1.70435913e-06  79.7482  77.0116
   14   38.85        2.81051100e-01       -1.69245903e-06  79.7482  77.0116
   15   39.13        3.01605400e-01       -1.45272073e-06  79.7476  77.0097
   16   39.41        3.23610900e-01       -1.19947093e-06  79.7476  77.0097
   17   39.66        3.32782600e-01       -7.83523830e-07  79.7476  77.0097
   18   39.90        3.59721900e-01       -7.24890930e-07  79.7476  77.0097
   19   40.27        4.27177700e-01        6.85833470e-07  79.7521  77.0132
   20   40.52        4.22947000e-01        1.97927770e-07  79.7521  77.0132
   21   40.76        4.59802900e-01        1.82812287e-06  79.7521  77.0132
   22   41.18        5.11914200e-01        6.54256147e-06  79.7521  77.0132
   23   41.44        5.63066300e-01        8.72437757e-06  79.7348  76.9994
   24   41.69        5.31049300e-01        5.29695157e-06  79.7348  76.9994
   25   41.95        5.41304200e-01        7.18913567e-06  79.7348  76.9994
   26   42.22        6.27189400e-01        1.57800696e-05  79.7629  77.0289
   27   42.47        6.50506200e-01        1.45101012e-05  79.7629  77.0289
   28   42.71        6.88963200e-01        1.97089763e-05  79.7629  77.0289
   29   43.19        6.71670400e-01        2.09533469e-05  79.7629  77.0289
