====== pysrim run =======
        SRIM-2013.00
==================================================
      ION and final RECOIL ATOM Distributions     
 See  SRIM Outputs\TDATA.txt for calculation details
==================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
----------------------------------------------------------------
  There are NO RECOILS unless a full TRIM calculation is made.   
----------------------------------------------------------------
See file :  SRIM Outputs\TDATA.txt   for details of calculation
 Ion    =  H   Energy = 800  keV
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width =     2.E+04 A   Layer # 1- Density = 5.846E22 atoms/cm3 = 10.47 g/cm3
  Layer # 1- Ag = 100  Atomic Percent = 100  Mass Percent
Layer  2 : None
Layer Width =     2.E+04 A   Layer # 2- Density = 7.403E22 atoms/cm3 = 6.3 g/cm3
  Layer # 2-  Y = 7.69 Atomic Percent = 13.3 Mass Percent
  Layer # 2- Ba = 15.3 Atomic Percent = 41.2 Mass Percent
  Layer # 2- Cu = 23.0 Atomic Percent = 28.6 Mass Percent
  Layer # 2-  O = 53.8 Atomic Percent = 16.8 Mass Percent
Layer  3 : None
Layer Width =     4.E+02 A   Layer # 3- Density = 8.142E22 atoms/cm3 = 6.54 g/cm3
  Layer # 3- La = 20   Atomic Percent = 57.4 Mass Percent
  Layer # 3- Mn = 20   Atomic Percent = 22.7 Mass Percent
  Layer # 3-  O = 60   Atomic Percent = 19.8 Mass Percent
Layer  4 : None
Layer Width =     5.E+02 A   Layer # 4- Density = 10.69E22 atoms/cm3 = 3.58 g/cm3
  Layer # 4- Mg = 50   Atomic Percent = 60.3 Mass Percent
  Layer # 4-  O = 50   Atomic Percent = 39.6 Mass Percent
Layer  5 : None
Layer Width =     1.E+02 A   Layer # 5- Density = 6.680E22 atoms/cm3 = 5.01 g/cm3
  Layer # 5-  Y = 40   Atomic Percent = 78.7 Mass Percent
  Layer # 5-  O = 60   Atomic Percent = 21.2 Mass Percent
Layer  6 : None
Layer Width =     5.E+02 A   Layer # 6- Density = 11.66E22 atoms/cm3 = 3.95 g/cm3
  Layer # 6- Al = 40   Atomic Percent = 52.9 Mass Percent
  Layer # 6-  O = 60   Atomic Percent = 47.0 Mass Percent
Layer  7 : None
Layer Width =     2.E+04 A   Layer # 7- Density = 7.709E22 atoms/cm3 = 8.89 g/cm3
  Layer # 7- Ni = 55.2 Atomic Percent = 46.7 Mass Percent
  Layer # 7- Mo = 17.0 Atomic Percent = 23.6 Mass Percent
  Layer # 7- Cr = 16.0 Atomic Percent = 12.0 Mass Percent
  Layer # 7- Fe = 7.03 Atomic Percent = 5.65 Mass Percent
  Layer # 7-  W = 4.52 Atomic Percent = 11.9 Mass Percent
====================================================================
 Total Ions calculated =50000.00
 Ion Average Range =   559.9E+02 A   Straggling =   342.9E+01 A
 Ion Lateral Range =   469.4E+01 A   Straggling =   643.1E+01 A
 Ion Radial  Range =   739.6E+01 A   Straggling =   534.1E+01 A
====================================================================
 Transmitted Ions =60;  Backscattered Ions =28
 (These are not included in Skewne- and Kurtosis below.)

 Range Skewne- = -005.8428  &= [-(X-Rp)^3]/[N*Straggle^3]
 Range Kurtosis = 063.8507  &= [-(X-Rp)^4]/[N*Straggle^4]
 Statistical definitions above are those used in VLSI implant modelling.
====================================================================
=================================================================
  Table Distribution Units are >>>  (Atoms/cm3) / (Atoms/cm2)  <<<  
=================================================================
   DEPTH          H       Recoil     
448950.E-01  1.4959E+02  0.0000E+00
455100.E-01  1.8211E+02  0.0000E+00
461250.E-01  2.1789E+02  0.0000E+00
467400.E-01  2.3740E+02  0.0000E+00
473550.E-01  3.1545E+02  0.0000E+00
479700.E-01  3.6423E+02  0.0000E+00
485850.E-01  3.8374E+02  0.0000E+00
492000.E-01  5.0732E+02  0.0000E+00
498150.E-01  6.9593E+02  0.0000E+00
504300.E-01  8.8780E+02  0.0000E+00
510450.E-01  1.0667E+03  0.0000E+00
516600.E-01  1.4569E+03  0.0000E+00
522750.E-01  2.0065E+03  0.0000E+00
528900.E-01  2.7610E+03  0.0000E+00
535050.E-01  4.2569E+03  0.0000E+00
541200.E-01  6.1268E+03  0.0000E+00
547350.E-01  9.3463E+03  0.0000E+00
553500.E-01  1.3408E+04  0.0000E+00
559650.E-01  1.7333E+04  0.0000E+00
565800.E-01  2.0576E+04  0.0000E+00
571950.E-01  2.2068E+04  0.0000E+00
578100.E-01  1.9668E+04  0.0000E+00
584250.E-01  1.5363E+04  0.0000E+00
590400.E-01  1.0517E+04  0.0000E+00
596550.E-01  6.1821E+03  0.0000E+00
602700.E-01  2.9496E+03  0.0000E+00
608850.E-01  1.1740E+03  0.0000E+00
615000.E-01  4.0650E+02  0.0000E+00
